duration,duration_pct_pb_20,distance,distance_pct_pb_20,pace,pace_pct_pb_20,elevation_gain,session_load,num_pace_spikes,num_pace_spikes_missing,readiness_score,consistency_score,tsb,age,weight,height,sex,experience_level,injury_index,hr_avg,hr_avg_missing,hr_max,hr_max_missing,zone1,zone1pct,zone1_missing,zone2,zone2pct,zone2_missing,zone3,zone3pct,zone3_missing,zone4,zone4pct,zone4_missing,zone5,zone5pct,zone5_missing,num_hr_spikes,num_hr_spikes_missing,windSpeed10m,temperature2m,uv_index,precipitation,snowDepth,run_type
3329,0.6451392574738176,10.866158528299255,0.8749289665540174,4.409441384169755,0.6847325214627411,121.24191441629759,137.0,8,false,58,0.48083682684641593,-0.5940550938922193,46,74.6212534411566,167,FEMALE,COMPETITIVE_ATHLETE,0.13289281677145887,156.87904589276135,false,182.0096815601992,false,589,0.0,false,842,0.0,false,661,0.0,false,799,0.0,false,438,0.0,false,0,false,0.9179114504906565,5.580104309119564,9,0.0,0.0,INTERVAL_RUN
1506,0.8987535257951702,3.259204937244561,0.44632401528914334,6.530142160527745,0.7785443089853881,54.68409584572942,61.0,13,false,80,0.6823077251032403,-1.279006068004552,31,91.7768823384142,184,FEMALE,INTERMEDIATE,0.34625071213195746,147.7812307753369,false,166.7894944807976,false,241,0.0,false,427,0.0,false,297,0.0,false,321,0.0,false,220,0.0,false,0,false,2.010317000360585,12.576488309950932,0,3.0113318402728924,0.0,INTERVAL_RUN
1753,0.8717034191936173,4.146660931647734,0.6112281061490522,5.138501438424351,1.165630368442053,12.311883659501836,43.0,1,false,76,0.4953664674686147,8.191988801120015,27,68.00471825459836,175,OTHER,INTERMEDIATE,0.15571858384845771,191.03615617534365,false,189.03773958538181,false,196,0.0,false,693,0.0,false,636,0.0,false,151,0.0,false,77,0.0,false,0,false,3.5143221178542734,10.23420529722195,1,0.0,0.0,TEMPO_RUN
1134,0.5012510278186431,1.958715326187084,0.5995364701961183,7.148681641421972,0.7457779938708575,1.3489353133317004,5.0,0,false,54,0.8449806425796524,-16.5820719691368,60,70.52166798347645,182,OTHER,INTERMEDIATE,0.0,149.3150683790378,false,191.93991887597542,false,474,0.0,false,559,0.0,false,101,0.0,false,0,0.0,false,0,0.0,false,0,false,8.025202048924964,24.553512925947008,10,4.154341518124733,0.0,EASY_RUN
4433,0.9309127439609097,10.159498413314994,1.169382875467657,5.745396590306167,0.70258541608645,270.3305024313234,67.0,11,false,50,0.3871073743892013,-15.331563711771565,30,80.74454792241394,163,FEMALE,ADVANCED,0.0,174.40287597415417,false,190.71627864095555,false,913,0.0,false,2767,1.0,false,558,0.0,false,110,0.0,false,85,0.0,false,1,false,2.2439099484631693,4.602853791269101,0,0.0,0.0,LONG_RUN
1404,0.801914786958441,2.2940467456258524,0.612642481524176,6.843570352929081,0.7229319656940938,26.692656769609506,62.0,6,false,63,0.7773539872542065,16.001610557460836,60,97.95840136286019,187,OTHER,BEGINNER,0.5897810393888548,170.10882379657193,false,176.22131885927965,false,183,0.0,false,376,0.0,false,315,0.0,false,297,0.0,false,233,0.0,false,0,false,6.832342948525843,11.166292072147453,2,0.0,0.0,INTERVAL_RUN
3653,0.7899235790361119,7.726638663276113,0.690466245446073,5.422332706984759,1.0710011439581588,140.14132081991778,105.0,1,false,59,0.704852789392987,-17.931364121168176,44,75.62378908474687,183,MALE,INTERMEDIATE,0.0,155.03633682897387,false,171.5788962489577,false,378,0.0,false,1267,0.0,false,1412,0.0,false,423,0.0,false,173,0.0,false,0,false,6.332817676749928,22.491506821436985,8,0.0,0.0,TEMPO_RUN
2091,0.5317890087949189,4.875693543583802,0.8131952612886916,4.495784477604221,0.8829077688654225,16.96293270913844,0.0,6,false,47,0.9493762362004798,2.9721441566181994,37,94.17821443605368,179,FEMALE,ADVANCED,0.39924491017056085,189.72743834667364,false,195.20228211985764,false,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,0,false,5.226238026381585,28.662908704801616,3,3.5536384926266846,0.0,INTERVAL_RUN
3452,0.2762897203866719,9.313784984513816,0.46900143690872637,6.309939326835388,0.7347786246732844,103.18428384993184,24.0,5,false,41,0.6539647401177358,14.917249519887235,54,66.01402898716023,160,OTHER,COMPETITIVE_ATHLETE,0.18455853404410807,177.93442374387624,false,179.9055012740876,false,1550,0.0,false,1606,0.0,false,295,0.0,false,0,0.0,false,0,0.0,false,0,false,0.40768997476564506,1.402265096397314,4,0.0,0.0,EASY_RUN
2353,0.8297569295620818,4.41109638129926,0.44837452858111587,7.567076967982916,1.330305062929695,0.0,68.0,1,false,84,0.9431776625171835,-1.2642411122936466,58,83.32421151134571,173,MALE,BEGINNER,0.0,182.21568567879487,false,176.4285978440015,false,227,0.0,false,840,0.0,false,876,0.0,false,274,0.0,false,136,0.0,false,0,false,10.324375222636164,22.720636445237886,5,1.242581206609929,0.0,TEMPO_RUN
1055,0.37077690733179003,1.656410618427192,0.4310723541280205,7.280988903704022,0.7618793425048127,21.54832102813897,4.0,0,false,65,0.7966019104000652,1.5848737220769635,20,72.60620659929721,169,MALE,INTERMEDIATE,0.2689307432447454,181.87884025409878,false,195.0,false,515,0.0,false,449,0.0,false,92,0.0,false,0,0.0,false,0,0.0,false,0,false,5.832132782183733,23.33296101175004,3,0.0,0.0,EASY_RUN
6469,0.5449114092786576,11.72357062546377,0.4878447337533762,7.168681534574056,0.7085569638401256,167.3781064853186,0.0,-1,true,66,0.5688634521909501,13.188682895589274,37,83.3758051316853,170,MALE,COMPETITIVE_ATHLETE,0.19400093208786084,-1.0,true,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,true,0.5555356032226695,-1.480437519798076,8,0.0,5.200997504401186,EASY_RUN
2604,0.3081317237588499,3.9727348059549468,0.4566290152277666,12.18806170644043,0.7668734888270843,19.67164537339991,16.0,0,false,70,0.5808170560993908,13.495017687586632,33,96.5171662321896,162,FEMALE,BEGINNER,0.0,142.4827588902078,false,149.22271911211422,false,1104,0.0,false,1276,0.0,false,224,0.0,false,0,0.0,false,0,0.0,false,0,false,11.707066090097351,-2.575412372666266,7,0.0,15.69273644353425,EASY_RUN
4483,0.5979329661205739,14.100189801899543,0.5190925814238618,3.3296623996264136,0.9456402194008116,15.76595592011665,124.0,3,false,46,0.4847158437323951,6.58311918301731,35,87.99388762147169,166,OTHER,COMPETITIVE_ATHLETE,0.18513106697043086,138.29194697015163,false,180.2316538290509,false,421,0.0,false,1586,0.0,false,1927,0.0,false,342,0.0,false,207,0.0,false,2,false,4.656554744416217,13.983236381692613,5,1.3006873122893337,0.0,TEMPO_RUN
7197,0.23135581435314867,16.276915817148662,0.21156365618206305,7.144039476406324,0.4571283436963272,141.04582371166015,0.0,5,false,70,0.9093502147427854,9.609866902480153,38,93.13155913843579,161,MALE,ADVANCED,0.3083482967053208,-1.0,true,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,2,false,6.86982234181021,18.093882020431327,10,0.0,0.0,EASY_RUN
1985,0.681972764132371,3.8458260817199252,0.4280740945104312,8.71389704822488,1.3339935147707238,33.809230050674174,52.0,0,false,82,0.7150127985542836,2.8289908160678614,30,76.03206589423482,179,MALE,BEGINNER,0.0,140.63938209573797,false,150.10976541621483,false,170,0.0,false,766,0.0,false,758,0.0,false,209,0.0,false,82,0.0,false,0,false,6.955736187157269,0.325575236595804,3,0.0,9.636679797273295,TEMPO_RUN
4671,0.860307344053419,12.959857802356131,0.8608892723816992,5.163233868765151,0.7827184054633817,188.49805129529184,187.0,19,false,67,0.7795254995905554,-15.335073561341934,53,94.84825188169299,161,OTHER,ADVANCED,0.0826535257201259,187.6660832572929,false,189.07754460563692,false,672,0.0,false,1569,0.0,false,892,0.0,false,863,0.0,false,675,0.0,false,6,false,6.335683677946045,10.311901452192364,4,0.0,0.0,INTERVAL_RUN
2121,0.47629984975572587,4.0847064905137165,0.7274327084651251,7.523078810395063,0.8607644507336941,29.854450172092182,59.0,1,false,63,0.9980687384660896,-0.9032183079492775,24,61.16001493775624,171,FEMALE,CASUAL,0.0,153.6245139724169,false,150.3489358799495,false,243,0.0,false,635,0.0,false,971,0.0,false,173,0.0,false,98,0.0,false,0,false,0.9787706564204139,23.451291192717765,5,0.0,0.0,TEMPO_RUN
12412,0.8485588491514354,37.63622562999638,1.0819300770913398,4.392578100108238,0.8542830155002732,957.111102303443,252.0,8,false,82,0.4077892780409432,15.754121016069853,31,80.95037868859185,186,MALE,COMPETITIVE_ATHLETE,0.2107680262227869,187.11825980181848,false,197.38371236107028,false,2819,0.0,false,7061,1.0,false,1965,0.0,false,324,0.0,false,243,0.0,false,0,false,10.79147226959515,16.76720358120182,4,0.0,0.0,LONG_RUN
9077,0.9771748290923636,31.39982728242529,1.3347282552578812,4.169365608307168,0.869583594139006,368.3911152989339,184.0,2,false,90,0.5254526984447907,-12.649376823686351,52,63.90386128145743,156,MALE,COMPETITIVE_ATHLETE,0.0,-1.0,true,-1.0,true,1728,0.0,false,5540,1.0,false,1370,0.0,false,267,0.0,false,171,0.0,false,2,false,5.626823921886827,17.25453070371082,8,0.0,0.0,LONG_RUN
1001,0.8441397203025442,2.7994576344874713,0.733560593423983,4.385375998941478,1.2139920273073566,8.55617814478129,28.0,1,false,60,0.9454571379130119,3.2155295438808906,29,94.93663077155608,186,FEMALE,INTERMEDIATE,0.0,150.49523218462537,false,172.3980726026519,false,91,0.0,false,361,0.0,false,395,0.0,false,94,0.0,false,60,0.0,false,0,false,1.7080114914846436,7.545758352796902,8,0.0,0.0,TEMPO_RUN
1230,0.7406113914770704,2.087579607709855,0.5620130648304458,6.144124404883192,1.2821393334196791,4.273581744530914,35.0,0,false,11,0.4883286654006315,-1.9747516585685574,18,79.89039769688247,176,OTHER,BEGINNER,0.0,143.4910104695106,false,168.11689412963102,false,136,0.0,false,421,0.0,false,481,0.0,false,116,0.0,false,76,0.0,false,0,false,11.596450821921794,24.133749873132135,10,0.0,0.0,TEMPO_RUN
2506,0.8920343089336622,5.730210005390938,0.4225713591277868,7.96964355155471,0.8961403188448833,27.728963409747664,106.0,4,false,66,0.772185847441537,-18.992691288756514,25,60.854696283414334,190,OTHER,CASUAL,0.0,147.1099528223037,false,159.59936593236972,false,442,0.0,false,706,0.0,false,419,0.0,false,527,0.0,false,412,0.0,false,0,false,10.049051253357685,0.07241681445492887,0,0.0,19.938630711387766,INTERVAL_RUN
7494,1.486618327102181,18.156363012972847,1.2472914403192212,6.160863374062512,0.664402934146872,39.82650525639739,152.0,3,false,83,0.6816455978891376,-5.64933932568108,30,63.33341087488203,182,FEMALE,INTERMEDIATE,0.0,182.04521697039058,false,180.15070357170205,false,1599,0.0,false,4277,1.0,false,1167,0.0,false,288,0.0,false,164,0.0,false,4,false,5.644351067627596,14.430144035011097,2,0.0,0.0,LONG_RUN
6350,1.4904616687690226,12.661794023595148,1.4225693139534288,8.570333537928484,0.8695589408041579,282.26222647760994,116.0,0,false,70,0.6179830797430919,8.676672296595903,30,89.50035371330185,172,FEMALE,INTERMEDIATE,0.0,150.04734375845993,false,166.7100704701752,false,1385,0.0,false,3730,1.0,false,925,0.0,false,174,0.0,false,136,0.0,false,2,false,9.920792248211791,-0.5275833058666963,2,0.0,5.804629981026325,LONG_RUN
4156,0.7781755290899557,18.421039816648115,0.7121087659600498,3.3695283414996022,1.2001749599787004,0.0,115.0,2,false,67,0.8670413230233973,-19.111456785960776,26,67.53015365945173,159,FEMALE,COMPETITIVE_ATHLETE,0.0,215.3960663888984,false,190.71359712447676,false,461,0.0,false,1647,0.0,false,1355,0.0,false,497,0.0,false,195,0.0,false,2,false,0.753863558366255,14.91513105733462,6,0.0,0.0,TEMPO_RUN
3895,0.5551967516882927,10.424499835168573,0.5866572861429826,4.388244428653092,0.6970758929112975,50.41359677328116,164.0,12,false,56,0.7013699783771994,-12.635560757548285,55,91.8684277674792,194,FEMALE,COMPETITIVE_ATHLETE,0.07385965117893047,193.7141206478093,false,200.9588387583979,false,644,0.0,false,1078,0.0,false,732,0.0,false,871,0.0,false,570,0.0,false,7,false,7.71013054149163,6.9012515277968856,10,0.0,0.0,INTERVAL_RUN
4959,1.2261514166826797,6.28671827640239,0.9549008825790503,9.404581475215055,0.683267584624399,78.2987058320922,0.0,-1,true,57,0.8220139290770483,-19.55398741997127,47,91.36680182153924,189,MALE,BEGINNER,0.5987541603607188,-1.0,true,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,true,10.15678109273469,21.759721235300354,4,0.0,0.0,LONG_RUN
1560,0.5680531093884494,2.950729195982592,0.8570952780102743,6.751586878157164,0.8617281912803478,6.80605438376198,63.0,6,false,75,0.8230068856793311,-0.36957105852577854,56,65.87531214037071,195,OTHER,CASUAL,0.0,166.76603241203867,false,161.98498810968175,false,298,0.0,false,432,0.0,false,278,0.0,false,308,0.0,false,244,0.0,false,0,false,10.957029579282864,5.389169006266497,10,0.0,0.0,INTERVAL_RUN
3214,0.5162035124662829,11.085270705246703,0.6145109491459033,4.260481837197751,0.8015101105425059,211.93865871307128,99.0,2,false,79,0.34763833538877803,-4.54360580847171,60,59.46560357147811,172,OTHER,COMPETITIVE_ATHLETE,0.20794743086159187,169.75105592226976,false,182.14291633666983,false,283,0.0,false,983,0.0,false,1433,0.0,false,310,0.0,false,205,0.0,false,0,false,6.093225843139177,8.691888050819047,1,0.0,0.0,TEMPO_RUN
4410,0.7990382338988826,13.670093567175552,0.8612419488524439,4.013377416798715,1.031866072118003,39.42587714637401,127.0,3,false,54,0.9930477118000107,-0.27963547729964944,47,66.91233967797899,159,OTHER,COMPETITIVE_ATHLETE,0.0,163.15766383071596,false,198.46306886200557,false,499,0.0,false,1381,0.0,false,1880,0.0,false,454,0.0,false,196,0.0,false,1,false,9.64350006919944,-0.9925436342962675,7,0.0,2.09988312770236,TEMPO_RUN
311,0.6127752934169971,1.0182493476208632,0.6241273967606595,4.256502963361092,0.7760966794594171,3.099211001499552,8.0,0,false,90,0.8848768497478916,-19.7652866816531,49,79.95507582187643,162,OTHER,COMPETITIVE_ATHLETE,0.0,189.4173632232795,false,196.29090285077882,false,732,0.0,false,649,0.0,false,161,0.0,false,0,0.0,false,0,0.0,false,0,false,7.5637805012167,5.4181456464358835,10,0.0,0.0,INTERVAL_RUN
1230,0.8967716895881053,3.0231741931842366,0.7816489434744871,5.944467771056673,1.4646113461221568,57.09664815310155,32.0,1,false,67,0.8710058514881338,-10.774389670755099,36,73.05983990958394,186,MALE,INTERMEDIATE,0.0,181.82367732435134,false,193.3651638070208,false,103,0.0,false,447,0.0,false,527,0.0,false,106,0.0,false,47,0.0,false,0,false,11.118789043314358,23.679709776824232,0,0.0,0.0,TEMPO_RUN
1223,0.8995956221674061,2.6607966498477564,0.6246982762791448,6.687119730033251,0.914241777861134,21.63888537498193,33.0,-1,true,87,0.384961400733734,-1.7557871743722657,41,72.58001176011282,171,FEMALE,BEGINNER,0.17789980778488582,-1.0,true,-1.0,true,130,0.0,false,414,0.0,false,515,0.0,false,103,0.0,false,61,0.0,false,-1,true,1.1934161614510006,14.69141605094481,3,0.0,0.0,TEMPO_RUN
3245,0.8457542430170762,4.3993277030962,1.4970144498000195,10.279402613682707,0.7348142053935874,119.56558632991536,48.0,0,false,72,0.8268060560484201,16.59118613385695,46,55.73416741120354,172,OTHER,BEGINNER,0.0,151.1589684530718,false,156.47972433812478,false,631,0.0,false,1865,1.0,false,589,0.0,false,99,0.0,false,61,0.0,false,0,false,3.1241653377763203,-3.683878779078447,5,0.0,5.531206472281012,LONG_RUN
2038,0.834733653924349,2.8741684587420844,0.5841984256377082,8.53834899309219,0.8361559478185717,29.45948788804687,85.0,13,false,62,0.9091651307959523,-10.969255406859757,33,68.86706778953547,172,OTHER,BEGINNER,0.3543505572944152,170.3694263020711,false,176.7658283531583,false,315,0.0,false,574,0.0,false,405,0.0,false,432,0.0,false,312,0.0,false,0,false,6.7827143060256185,10.440295505793038,6,0.0,0.0,INTERVAL_RUN
4884,0.21999857206984036,8.190569993591268,0.41172293777600255,8.179588818393476,0.6632194009644397,112.02919473756769,43.0,0,false,78,0.7599585770887607,-11.623641337833913,27,82.66788804822531,181,FEMALE,ADVANCED,0.08793286387546756,179.02449421946554,false,194.2096924753984,false,2203,0.0,false,2190,0.0,false,491,0.0,false,0,0.0,false,0,0.0,false,2,false,0.71084518633088,-3.34011115532526,9,2.0000201769990382,6.974367565219328,EASY_RUN
3405,0.5681308370076755,7.378122570251671,0.2589692010396428,5.749868963427127,0.7482117917723965,14.243016835793021,24.0,1,false,65,0.9843975562166236,14.646400945376058,48,71.6918696922927,173,OTHER,COMPETITIVE_ATHLETE,0.21054746836596064,194.08787230744542,false,202.65722493978822,false,1390,0.0,false,1760,1.0,false,255,0.0,false,0,0.0,false,0,0.0,false,0,false,2.6818554007686384,4.425212180872151,5,0.0,0.0,EASY_RUN
4383,0.5250806850801228,8.981665596205206,0.6799389573102999,6.6792969454196,0.7777836175059405,55.91418921394182,0.0,-1,true,77,0.669490854042808,-19.761813246578363,22,66.75164295814182,170,MALE,INTERMEDIATE,0.0,189.95235626259694,false,201.78489716689995,false,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,true,8.90884897592559,27.758505323982554,6,0.0,0.0,INTERVAL_RUN
3278,0.20792316167981928,8.172708309990536,0.22616195758370258,5.5033703505884155,0.6813501435003269,57.722521094881884,23.0,1,false,42,0.42931239275810706,7.108731179801126,40,60.59593821311463,191,OTHER,COMPETITIVE_ATHLETE,0.08841793843140396,181.13231607138394,false,195.28977030614516,false,1600,0.0,false,1336,0.0,false,343,0.0,false,0,0.0,false,0,0.0,false,0,false,3.4080154745431193,-1.163612082294974,3,0.0,0.9675390234343562,EASY_RUN
4992,0.5417970840145809,15.855776055288587,0.4731270189231361,5.901021474405906,0.7833122878200968,0.0,46.0,3,false,49,0.39958377711534976,-16.538661414379717,27,75.96285552459284,162,FEMALE,COMPETITIVE_ATHLETE,0.0,187.1004966231369,false,194.46513729726146,false,2098,0.0,false,2397,0.0,false,497,0.0,false,0,0.0,false,0,0.0,false,1,false,9.440324576035058,-2.4287218420364267,5,0.0,14.27059943790377,EASY_RUN
2751,0.5399634799065791,6.878921258400063,0.36340045999601134,5.651579136573382,0.47259850859685454,106.68149843973897,0.0,-1,true,66,0.581999198712598,-17.7132509535872,37,76.61388972665465,168,OTHER,INTERMEDIATE,0.16470995319073115,149.29060878413935,false,179.47444916077907,false,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,true,4.570911600159336,22.10725486650994,3,0.0,0.0,EASY_RUN
4371,0.7923818625611039,12.56676357456921,0.814276698665571,5.389882516988963,1.0570917541381675,184.1909615237599,125.0,1,false,56,0.5798825076522662,-13.526722117263446,24,97.34743516439904,160,OTHER,INTERMEDIATE,0.0,188.7018380169636,false,203.31853655698924,false,563,0.0,false,1489,0.0,false,1602,0.0,false,487,0.0,false,230,0.0,false,2,false,4.364419119964287,25.391399582317195,10,0.0,0.0,TEMPO_RUN
2474,0.739655854259269,5.830686980226868,0.7855058122366113,6.6695000243033356,0.6813319558720401,31.895149384822396,102.0,14,false,75,0.48736142184253006,17.38487475756883,46,68.85768817889787,182,MALE,CASUAL,0.358215084373684,185.22324853559527,false,180.82427859432644,false,410,0.0,false,676,0.0,false,487,0.0,false,551,0.0,false,350,0.0,false,0,false,4.250928998045042,4.949984651515281,6,0.0,0.0,INTERVAL_RUN
4423,0.6867071254024677,13.102113711168903,0.44947221845380764,5.569615704718216,1.3036012943887445,247.29796555876203,124.0,12,false,77,0.7273196301540297,7.660035456899497,37,74.10458209649464,167,MALE,ADVANCED,0.13412300022832438,176.8751534486019,false,163.36335372730352,false,508,0.0,false,1487,0.0,false,1843,0.0,false,368,0.0,false,217,0.0,false,0,false,7.205896610598705,27.590102407060648,4,0.0,0.0,TEMPO_RUN
4202,0.5723245219084976,12.767639014508978,0.4074596060934207,4.420054855919778,1.4086226912531634,145.70566980612145,124.0,3,false,46,0.7814832104344988,10.11725838894682,52,55.40109364903213,170,FEMALE,COMPETITIVE_ATHLETE,0.0,201.30604078273007,false,203.16689802468503,false,500,0.0,false,1352,0.0,false,1657,0.0,false,456,0.0,false,236,0.0,false,0,false,5.092496393568672,26.503196552147333,10,0.0,0.0,TEMPO_RUN
162,0.6684277350742003,0.7583502836943449,0.5798976304232286,3.5942300062656205,0.846948085551885,1.869246340854795,19.0,0,false,46,0.6720222293025628,-11.731013211932746,45,84.29885038099685,181,OTHER,BEGINNER,0.6875336394068529,174.4568993576597,false,181.08775209232164,false,1333,0.0,false,1295,0.0,false,297,0.0,false,0,0.0,false,0,0.0,false,0,false,7.989276033766917,13.266598071891814,8,0.0,0.0,INTERVAL_RUN
4396,0.4030747298210551,11.528808442721735,0.7651441548524227,5.172337471692661,1.4572595551087368,67.0771830862305,121.0,2,false,67,0.9154651645749652,13.67339366819779,54,64.92409057808558,180,OTHER,INTERMEDIATE,0.0,151.83406005662053,false,165.96258129156834,false,442,0.0,false,1592,0.0,false,1787,0.0,false,378,0.0,false,197,0.0,false,1,false,10.489175925467132,4.745104048973415,7,0.0,0.0,TEMPO_RUN
4262,0.2841469239083293,9.233133745705844,0.45090147368806327,5.4203219527815545,0.6479328924319088,18.784596896568363,37.0,3,false,90,0.8260198664230878,-11.274877781223429,56,59.974223585494414,194,MALE,ADVANCED,0.22882776747699474,185.15165864379534,false,198.00781792393724,false,1664,0.0,false,2170,1.0,false,428,0.0,false,0,0.0,false,0,0.0,false,1,false,10.793905388722745,22.278388145684236,1,0.0,0.0,EASY_RUN
1739,0.6772194125267907,3.6621417913981054,0.4730864544239574,6.247108102448712,1.3790375814825901,0.0,48.0,0,false,77,0.9403131089511327,16.146682116761667,25,69.79164395300498,195,FEMALE,CASUAL,0.0,173.52049728423606,false,190.0,false,217,0.0,false,555,0.0,false,690,0.0,false,189,0.0,false,87,0.0,false,0,false,11.353890165121713,-4.84880345819184,7,0.0,0.759926355780336,TEMPO_RUN
2283,0.5722961473845123,3.25747411853508,0.514190157068914,10.308208948962983,0.5529064893915043,31.85864178147538,15.0,0,false,47,0.9943075489457232,-4.541875924733013,27,88.97795325275462,193,OTHER,BEGINNER,0.29272145208511463,146.10102794592743,false,146.81995865736704,false,978,0.0,false,1039,0.0,false,266,0.0,false,0,0.0,false,0,0.0,false,0,false,9.739002941730835,9.941379771735173,7,0.0,0.0,EASY_RUN
973,0.4846527032243019,2.347055679245317,0.8910016146907362,7.31957517983618,0.8027981414330931,41.63433062495606,41.0,-1,true,56,0.522235376335678,11.017256042742481,33,76.69076750916592,174,OTHER,CASUAL,0.3469010599582805,-1.0,true,-1.0,true,141,0.0,false,279,0.0,false,186,0.0,false,217,0.0,false,151,0.0,false,-1,true,3.482198716029642,-2.843966171960435,9,0.0,3.8602024300437665,INTERVAL_RUN
2056,0.8117178870936255,3.160717489281901,0.8211722431862261,8.417170058466073,0.779676760540578,24.250802903700876,80.0,14,false,49,0.6590042610032618,6.951436275440184,51,98.18785963435899,181,MALE,BEGINNER,0.15515120897096654,169.54606606119995,false,170.90799337516495,false,308,0.0,false,669,0.0,false,391,0.0,false,393,0.0,false,294,0.0,false,0,false,1.6555202347694955,26.986353129573917,7,0.0,0.0,INTERVAL_RUN
1565,0.8443217372893297,4.404733221283107,0.44781021192811044,5.659872529517992,0.8182628181825031,13.47536632188235,0.0,4,false,78,0.6474588247887514,-10.291323915185671,39,96.54416805553595,185,OTHER,INTERMEDIATE,0.33547160844823376,-1.0,true,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,-1,-1.0,true,0,false,2.341540599073451,21.98474926494323,7,2.634103625961938,0.0,INTERVAL_RUN
5170,0.578215684799827,18.09473522539312,0.7787091937415115,4.435864050050627,1.3534732909251193,320.00035853237785,139.0,1,false,42,0.610132264999052,2.959961047471676,42,97.14797810984908,191,OTHER,ADVANCED,0.0,174.66236287634035,false,176.5989804333557,false,552,0.0,false,1995,0.0,false,1966,0.0,false,440,0.0,false,218,0.0,false,2,false,4.406316195362053,2.168534772571551,0,0.0,0.0,TEMPO_RUN
2995,1.338662267399564,5.003336377184927,1.4589163146467543,8.693613712982188,0.7048941307670405,76.69414683056236,38.0,1,false,65,0.7629666788373335,-15.122894453366872,50,83.73778292427859,177,OTHER,BEGINNER,0.5878636365341395,179.9535593477121,false,173.4606791779492,false,585,0.0,false,1930,1.0,false,346,0.0,false,89,0.0,false,45,0.0,false,0,false,11.529867222307626,14.627255352399828,9,0.0,0.0,LONG_RUN
2440,0.8093710713783742,4.6420741802050385,1.399443007861053,5.758177675741045,0.8495079146021387,48.39148229548136,32.0,2,false,89,0.7393370446179356,14.926648925419478,39,72.03273599065965,183,OTHER,ADVANCED,0.11706940734869642,182.9790555599732,false,192.70542301250356,false,591,0.0,false,1323,1.0,false,414,0.0,false,63,0.0,false,48,0.0,false,0,false,9.234460206289937,20.322852784844013,3,3.7128506955916722,0.0,LONG_RUN
2308,1.0864258326686018,5.6488805406601195,0.9268210286895769,6.643868923356875,0.773353955391652,112.04953633843853,32.0,2,false,58,0.529186730635058,7.347513629361906,51,72.32888692028462,182,MALE,ADVANCED,0.32230483926220793,171.7317426525495,false,189.86753865291573,false,434,0.0,false,1308,1.0,false,453,0.0,false,70,0.0,false,43,0.0,false,0,false,2.656635537738719,29.473201522530516,6,2.7015819376361634,0.0,LONG_RUN
3037,0.8675557941128247,7.993352684560673,0.7547600491748334,5.400044549607575,1.3509948425687002,71.31503974230681,87.0,0,false,52,0.5244884607822395,-16.721985848385334,45,70.63718285205884,155,FEMALE,INTERMEDIATE,0.0,176.5465015223484,false,195.0,false,285,0.0,false,951,0.0,false,1403,0.0,false,245,0.0,false,154,0.0,false,0,false,7.881138480815039,20.28072032892984,3,0.0,0.0,TEMPO_RUN
1053,0.5492973904017183,2.2316086673310798,0.5538913006506002,5.749047968387735,0.6730955248305354,15.853294254424426,4.0,0,false,87,0.9888587424212298,-8.951918222073353,25,64.57951666254348,161,OTHER,COMPETITIVE_ATHLETE,0.0,188.21473682673167,false,191.9875319992463,false,426,0.0,false,542,1.0,false,85,0.0,false,0,0.0,false,0,0.0,false,0,false,8.859269215848867,3.9114937608154836,1,0.0,0.0,EASY_RUN
1098,0.462411024207344,1.77459021609241,0.28864019128885704,8.91131688883516,0.5903063950991592,23.084274342535576,5.0,1,false,61,0.3307062258143556,9.744254154206185,25,66.56791776953796,155,MALE,BEGINNER,0.0,162.2163395214948,false,173.82790774010076,false,515,0.0,false,473,0.0,false,111,0.0,false,0,0.0,false,0,0.0,false,0,false,4.8738675918619645,9.696417718459104,2,0.0,0.0,EASY_RUN
5172,1.0536846551006058,11.185137936309667,1.040251375141286,5.040422100624008,0.7784440194558477,0.0,95.0,0,false,58,0.4523218497292113,-12.038662559662129,50,60.087655932496716,175,MALE,ADVANCED,0.09909630938115749,192.69026327970096,false,187.25806847748112,false,857,0.0,false,3084,1.0,false,952,0.0,false,156,0.0,false,123,0.0,false,0,false,8.776307943186616,2.9896829086328687,5,0.0,0.0,LONG_RUN
5809,0.5900063546754302,17.380241196848083,0.7197190131833064,4.612936374790869,0.6823679520431168,182.0304840039618,257.0,25,false,56,0.9191933151526881,-2.4958448008287384,22,79.3083937372791,187,FEMALE,COMPETITIVE_ATHLETE,0.22053453268520265,167.79386496483704,false,165.58542935829047,false,855,0.0,false,1788,0.0,false,999,0.0,false,1171,0.0,false,995,0.0,false,8,false,4.558270960998001,2.8861766608323567,6,0.0,0.0,INTERVAL_RUN
